0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
2,1,0,0,0,7,0,0,1,0,3,1,0,0,0,7,1,0,0,0,11,1,0,0,0,14,0,1,0,0,10,1,0,0,0,0.359,0.706
5,0,0,1,0,11,0,0,1,0,3,0,0,0,1,6,1,0,0,0,3,1,0,0,0,14,0,0,1,0,11,1,0,0,0,0.5145,0.6845
13,1,0,0,0,9,1,0,0,0,3,0,1,0,0,12,1,0,0,0,3,0,0,1,0,9,0,0,0,1,6,0,0,1,0,0.6305,0.746
7,0,0,1,0,3,0,0,1,0,13,0,0,0,1,8,0,0,0,1,10,0,0,0,1,7,0,1,0,0,12,1,0,0,0,0.419,0.4075
3,0,0,1,0,14,0,0,0,1,13,1,0,0,0,14,1,0,0,0,4,1,0,0,0,7,0,0,0,1,6,1,0,0,0,0.5595,0.506
8,0,0,1,0,5,0,0,0,1,6,0,1,0,0,11,0,1,0,0,6,1,0,0,0,10,0,0,1,0,13,0,1,0,0,0.4215,0.127
7,1,0,0,0,9,0,0,0,1,4,0,1,0,0,2,0,0,0,1,12,0,0,1,0,11,0,0,1,0,11,0,0,0,1,0.48,0.206
11,0,1,0,0,10,0,0,1,0,3,0,0,1,0,6,1,0,0,0,3,1,0,0,0,12,0,1,0,0,9,0,0,0,1,0.575,0.2865
8,0,0,0,1,6,0,0,1,0,7,1,0,0,0,14,1,0,0,0,3,0,0,1,0,9,0,0,1,0,3,1,0,0,0,0.432,0.1125
11,0,0,0,1,8,1,0,0,0,12,0,0,1,0,9,0,1,0,0,4,0,1,0,0,6,0,0,1,0,11,0,1,0,0,0.498,0.7175
12,0,0,0,1,6,0,0,1,0,11,0,0,1,0,2,0,0,1,0,7,0,0,0,1,7,0,0,1,0,13,1,0,0,0,0.492,0.347
8,1,0,0,0,14,0,1,0,0,12,0,0,0,1,3,0,1,0,0,5,0,0,0,1,10,0,0,0,1,7,1,0,0,0,0.6055,0.3135
3,0,0,1,0,3,0,1,0,0,2,0,1,0,0,4,0,1,0,0,4,1,0,0,0,13,0,0,0,1,5,0,1,0,0,0.529,0.583
3,1,0,0,0,6,0,0,0,1,10,1,0,0,0,7,0,0,0,1,12,0,1,0,0,6,0,0,1,0,11,0,0,0,1,0.355,0.414
12,0,0,0,1,14,0,0,1,0,12,1,0,0,0,3,0,0,0,1,14,0,1,0,0,2,0,0,1,0,13,1,0,0,0,0.6495,0.942
7,0,0,0,1,13,1,0,0,0,3,0,0,0,1,6,0,0,1,0,10,0,0,0,1,13,0,1,0,0,9,0,0,0,1,0.5525,0.797
8,0,0,1,0,6,0,0,0,1,14,1,0,0,0,3,0,1,0,0,8,0,1,0,0,13,0,1,0,0,5,0,0,0,1,0.4145,0.5915
9,0,0,0,1,12,0,1,0,0,4,0,1,0,0,2,0,0,0,1,7,0,0,0,1,10,0,1,0,0,9,0,1,0,0,0.588,0.6805
10,0,0,1,0,8,0,0,0,1,13,0,0,1,0,4,1,0,0,0,4,0,0,1,0,9,0,0,1,0,6,0,0,1,0,0.5005,0.833
14,1,0,0,0,9,0,0,1,0,7,0,0,0,1,13,1,0,0,0,14,0,0,0,1,11,0,1,0,0,10,0,1,0,0,0.5835,0.713
12,1,0,0,0,2,0,0,1,0,13,0,1,0,0,9,0,0,0,1,4,0,0,1,0,12,0,0,1,0,13,0,0,0,1,0.467,0.838
2,0,0,1,0,7,0,0,1,0,13,1,0,0,0,13,0,0,0,1,4,1,0,0,0,3,1,0,0,0,5,1,0,0,0,0.385,0.0015
10,0,0,1,0,2,0,1,0,0,4,0,0,1,0,3,0,1,0,0,11,0,1,0,0,5,0,0,1,0,6,0,0,1,0,0.433,0.7405
14,0,0,0,1,2,0,0,0,1,8,0,0,0,1,8,0,0,1,0,11,0,0,0,1,3,0,1,0,0,13,1,0,0,0,0.6095,0.4745
14,0,0,1,0,11,0,1,0,0,13,0,0,0,1,6,0,0,1,0,4,0,0,1,0,13,0,0,1,0,14,0,1,0,0,0.6665,0.866
6,0,0,0,1,2,1,0,0,0,12,0,0,1,0,14,0,0,1,0,3,0,0,0,1,8,0,1,0,0,2,0,0,1,0,0.344,0.416
14,0,1,0,0,9,0,0,1,0,2,0,0,0,1,10,1,0,0,0,5,0,0,1,0,6,0,1,0,0,10,0,0,1,0,0.6225,0.445
8,0,0,1,0,6,1,0,0,0,14,1,0,0,0,13,0,0,1,0,10,0,0,0,1,7,0,1,0,0,12,0,1,0,0,0.4085,0.17
5,0,0,0,1,8,0,1,0,0,14,0,0,0,1,8,0,0,1,0,13,0,0,1,0,8,0,0,0,1,7,0,0,0,1,0.4095,0.926
8,1,0,0,0,2,1,0,0,0,11,1,0,0,0,3,0,0,0,1,9,0,0,0,1,12,0,1,0,0,7,0,0,0,1,0.4315,0.1105
6,1,0,0,0,3,1,0,0,0,2,1,0,0,0,5,0,0,0,1,5,0,0,1,0,2,0,1,0,0,12,0,0,0,1,0.414,0.205
14,1,0,0,0,3,0,1,0,0,7,0,1,0,0,6,0,0,1,0,3,0,0,0,1,10,0,0,0,1,7,1,0,0,0,0.555,0.5615
2,0,0,1,0,9,1,0,0,0,11,1,0,0,0,10,0,1,0,0,7,0,1,0,0,14,1,0,0,0,6,0,0,1,0,0.3915,0.1705
7,1,0,0,0,11,0,0,0,1,11,0,0,1,0,14,0,0,0,1,7,0,1,0,0,7,0,0,1,0,4,1,0,0,0,0.4965,0.9935
14,0,1,0,0,6,0,1,0,0,12,1,0,0,0,13,0,1,0,0,8,0,0,0,1,6,1,0,0,0,2,0,1,0,0,0.6205,0.591
6,0,0,1,0,2,0,0,1,0,13,0,0,1,0,12,0,0,0,1,8,0,1,0,0,12,1,0,0,0,3,0,1,0,0,0.3655,0.052
10,0,0,1,0,5,0,0,0,1,4,0,0,1,0,7,0,0,1,0,5,0,0,1,0,3,0,0,1,0,7,1,0,0,0,0.4505,0.751
2,0,0,1,0,9,1,0,0,0,14,0,0,1,0,11,1,0,0,0,2,0,0,0,1,12,1,0,0,0,10,0,0,0,1,0.4005,0.336
5,0,0,0,1,9,1,0,0,0,6,0,0,1,0,5,0,1,0,0,14,0,0,0,1,12,0,0,1,0,9,0,0,1,0,0.41,0.8795
8,0,0,1,0,8,1,0,0,0,13,0,0,1,0,12,0,1,0,0,11,0,0,0,1,11,0,1,0,0,2,0,1,0,0,0.688,0.572
6,1,0,0,0,9,0,1,0,0,13,1,0,0,0,8,0,0,1,0,8,0,0,0,1,5,0,0,1,0,6,0,1,0,0,0.419,0.706
13,0,0,0,1,5,0,0,0,1,12,1,0,0,0,9,0,1,0,0,6,0,1,0,0,8,0,1,0,0,14,0,0,0,1,0.5735,0.285
12,1,0,0,0,4,0,0,1,0,2,0,0,1,0,14,0,1,0,0,7,0,0,0,1,9,0,1,0,0,11,1,0,0,0,0.4755,0.2255
12,1,0,0,0,11,0,0,1,0,2,0,0,1,0,3,0,1,0,0,6,1,0,0,0,14,1,0,0,0,7,1,0,0,0,0.607,0.2715
11,0,0,0,1,10,0,1,0,0,4,0,0,0,1,8,0,0,0,1,10,1,0,0,0,4,1,0,0,0,14,0,0,1,0,0.557,0.7455
13,1,0,0,0,8,0,0,0,1,5,0,1,0,0,12,0,0,1,0,12,0,0,0,1,2,0,0,1,0,11,0,0,1,0,0.567,0.3615
13,0,1,0,0,3,0,0,1,0,3,0,0,0,1,4,0,1,0,0,5,1,0,0,0,2,1,0,0,0,7,0,0,1,0,0.5115,0.3445
14,0,0,0,1,2,0,0,1,0,13,0,0,0,1,4,0,0,1,0,7,0,0,0,1,10,1,0,0,0,2,0,1,0,0,0.5535,0.4625
6,0,1,0,0,3,0,1,0,0,5,0,0,0,1,9,0,1,0,0,4,0,1,0,0,8,0,0,0,1,8,0,1,0,0,0.4185,0.941
8,0,0,1,0,10,0,0,0,1,13,0,0,1,0,14,0,0,0,1,9,0,0,0,1,9,0,0,1,0,11,1,0,0,0,0.4685,0.1975
7,0,1,0,0,14,0,0,0,1,9,1,0,0,0,11,0,0,0,1,12,1,0,0,0,3,1,0,0,0,6,0,0,1,0,0.5905,0.3175
9,1,0,0,0,5,0,0,1,0,11,0,0,0,1,12,0,0,1,0,9,0,1,0,0,2,0,1,0,0,7,1,0,0,0,0.434,0.6425
3,0,1,0,0,5,0,0,1,0,4,0,0,0,1,9,1,0,0,0,5,0,0,0,1,3,0,0,1,0,9,0,0,1,0,0.3705,0.739
11,1,0,0,0,9,0,0,1,0,9,0,1,0,0,10,0,0,1,0,7,0,0,0,1,10,1,0,0,0,12,0,0,0,1,0.534,0.678
10,0,0,0,1,10,1,0,0,0,9,0,0,1,0,5,0,1,0,0,7,0,1,0,0,2,0,0,0,1,7,0,0,0,1,0.761,0.861
4,1,0,0,0,2,0,0,0,1,12,0,0,1,0,3,0,0,1,0,14,0,0,0,1,11,0,1,0,0,5,1,0,0,0,0.3135,0.9855
12,0,0,1,0,13,0,1,0,0,6,1,0,0,0,8,0,0,0,1,10,0,0,0,1,9,0,0,0,1,7,0,0,0,1,0.5895,0.279
11,0,0,1,0,5,0,0,0,1,13,0,0,1,0,6,0,1,0,0,3,0,0,1,0,2,0,0,1,0,7,0,0,0,1,0.4745,0.153
8,1,0,0,0,4,0,1,0,0,9,0,1,0,0,7,0,1,0,0,7,0,0,1,0,2,0,0,0,1,2,1,0,0,0,0.3935,0.073
8,0,0,0,1,14,0,1,0,0,6,0,0,0,1,3,0,1,0,0,14,0,0,0,1,6,0,1,0,0,12,0,0,0,1,0.587,0.8285
11,0,0,1,0,13,0,0,0,1,12,0,1,0,0,3,1,0,0,0,6,1,0,0,0,7,0,0,1,0,7,0,0,0,1,0.5985,0.381
4,0,0,0,1,13,0,0,1,0,12,0,0,0,1,6,0,0,1,0,9,0,1,0,0,2,0,0,1,0,5,1,0,0,0,0.5285,0.2275
2,1,0,0,0,10,0,0,0,1,12,0,0,0,1,7,0,0,0,1,12,0,1,0,0,5,1,0,0,0,6,0,0,1,0,0.4095,0.1135
14,0,0,0,1,13,0,0,1,0,10,0,0,1,0,11,0,1,0,0,11,0,0,0,1,4,0,1,0,0,9,0,1,0,0,0.6615,0.414
5,0,0,0,1,12,0,0,0,1,12,0,1,0,0,13,0,0,0,1,5,0,1,0,0,7,0,0,0,1,4,1,0,0,0,0.4945,0.932
2,0,1,0,0,13,0,0,0,1,3,0,0,1,0,8,0,1,0,0,14,0,0,0,1,12,0,1,0,0,5,1,0,0,0,0.5065,0.3185
14,0,0,1,0,8,0,1,0,0,5,0,1,0,0,9,0,0,0,1,7,0,0,0,1,4,0,0,1,0,6,0,0,1,0,0.583,0.9195
13,1,0,0,0,13,0,0,0,1,10,0,1,0,0,13,0,0,1,0,10,0,0,1,0,6,0,1,0,0,10,1,0,0,0,0.8035,0.955
9,0,1,0,0,11,0,0,0,1,4,0,0,1,0,7,1,0,0,0,2,0,0,1,0,4,1,0,0,0,12,1,0,0,0,0.5285,0.2725
8,0,1,0,0,4,0,0,1,0,9,1,0,0,0,11,0,0,0,1,14,0,1,0,0,2,0,0,1,0,6,1,0,0,0,0.371,0.098
14,0,0,1,0,2,0,1,0,0,2,0,0,1,0,5,1,0,0,0,13,0,0,1,0,13,0,1,0,0,14,0,0,0,1,0.552,0.8245
13,0,0,0,1,4,0,0,0,1,8,0,0,0,1,2,0,0,1,0,5,0,1,0,0,14,0,0,1,0,10,0,1,0,0,0.5545,0.3145
9,0,1,0,0,12,0,0,0,1,14,1,0,0,0,10,0,0,0,1,4,0,1,0,0,5,0,0,1,0,7,1,0,0,0,0.569,0.2225
2,0,0,1,0,11,0,1,0,0,6,1,0,0,0,11,0,0,1,0,10,0,0,0,1,5,0,1,0,0,3,0,1,0,0,0.431,0.811
7,0,0,0,1,2,0,0,0,1,10,0,1,0,0,14,0,0,1,0,10,0,0,0,1,2,0,0,1,0,13,1,0,0,0,0.365,0.558
4,0,0,0,1,5,0,0,1,0,10,0,0,0,1,7,0,0,0,1,7,1,0,0,0,3,0,1,0,0,5,1,0,0,0,0.3965,0.6905
13,0,0,0,1,5,0,0,0,1,6,0,1,0,0,10,0,0,0,1,10,0,1,0,0,4,0,0,0,1,6,0,0,0,1,0.538,0.824
2,0,1,0,0,7,1,0,0,0,12,0,0,0,1,8,0,0,0,1,4,0,1,0,0,13,0,1,0,0,14,0,0,1,0,0.323,0.0975
7,1,0,0,0,6,0,1,0,0,11,0,0,0,1,4,0,1,0,0,9,1,0,0,0,12,0,0,0,1,12,0,0,1,0,0.4355,0.1035
8,1,0,0,0,14,0,0,1,0,2,0,0,0,1,7,0,1,0,0,2,0,0,1,0,6,1,0,0,0,9,1,0,0,0,0.5935,0.427
4,0,0,0,1,7,0,0,0,1,13,0,1,0,0,6,0,0,0,1,10,0,0,0,1,2,0,0,0,1,11,0,0,0,1,0.4525,0.78
4,0,0,1,0,10,1,0,0,0,5,0,0,0,1,7,0,0,1,0,13,0,0,1,0,11,1,0,0,0,5,0,0,1,0,0.445,0.2265
5,0,1,0,0,11,0,0,1,0,9,0,0,0,1,12,1,0,0,0,13,0,0,1,0,4,1,0,0,0,6,0,0,1,0,0.5115,0.2145
14,0,0,0,1,8,1,0,0,0,4,0,0,1,0,11,1,0,0,0,13,0,0,1,0,4,1,0,0,0,14,0,1,0,0,0.6155,0.8445
6,0,1,0,0,4,0,1,0,0,10,0,0,1,0,6,0,0,1,0,14,0,0,0,1,5,0,0,0,1,11,0,0,0,1,0.395,0.52
14,0,1,0,0,11,0,1,0,0,14,0,0,0,1,6,0,0,1,0,6,0,1,0,0,8,1,0,0,0,11,0,0,0,1,0.6365,0.8925
6,0,1,0,0,4,1,0,0,0,7,0,0,1,0,4,0,0,0,1,9,1,0,0,0,7,0,1,0,0,9,0,1,0,0,0.3565,0.105
3,1,0,0,0,4,0,0,1,0,12,0,1,0,0,12,0,0,1,0,5,1,0,0,0,10,0,0,0,1,4,0,1,0,0,0.3685,0.553
2,0,0,1,0,2,0,1,0,0,8,0,0,1,0,13,1,0,0,0,5,0,0,1,0,11,0,0,1,0,7,0,0,0,1,0.513,0.3315
9,1,0,0,0,12,0,0,1,0,7,0,0,1,0,5,1,0,0,0,5,0,0,0,1,9,0,0,1,0,11,0,0,0,1,0.554,0.7145
12,0,0,0,1,5,1,0,0,0,4,1,0,0,0,3,0,0,1,0,5,0,0,1,0,9,1,0,0,0,6,1,0,0,0,0.489,0.367
8,0,1,0,0,9,0,0,1,0,6,0,0,1,0,3,1,0,0,0,3,0,0,1,0,8,0,0,0,1,13,0,0,0,1,0.507,0.705
6,1,0,0,0,5,0,1,0,0,11,0,1,0,0,10,0,0,0,1,2,0,1,0,0,13,0,0,1,0,8,0,0,0,1,0.375,0.054
4,0,0,1,0,3,1,0,0,0,6,0,0,0,1,5,0,0,0,1,14,0,0,0,1,11,0,0,1,0,2,0,1,0,0,0.3815,0.946
9,0,1,0,0,11,0,1,0,0,3,1,0,0,0,4,0,0,0,1,10,0,1,0,0,6,0,1,0,0,13,0,1,0,0,0.5595,0.987
14,0,0,1,0,12,0,0,1,0,11,0,0,0,1,14,0,0,0,1,14,0,1,0,0,3,0,0,0,1,3,1,0,0,0,0.6665,0.9785
2,0,0,0,1,3,0,0,0,1,7,0,0,0,1,4,1,0,0,0,9,0,1,0,0,5,0,0,1,0,13,1,0,0,0,0.344,0.005
8,0,0,1,0,12,0,1,0,0,11,0,0,1,0,8,0,0,0,1,9,1,0,0,0,14,0,0,0,1,4,0,1,0,0,0.5665,0.5525
13,0,0,1,0,2,0,0,1,0,8,0,0,1,0,13,0,0,0,1,11,0,0,0,1,14,0,1,0,0,8,0,1,0,0,0.5345,0.7225
8,0,0,0,1,9,0,0,1,0,14,0,0,1,0,8,0,1,0,0,8,0,0,1,0,4,0,0,1,0,11,0,1,0,0,0.4885,0.921
8,0,0,1,0,12,1,0,0,0,8,0,1,0,0,2,0,0,0,1,3,0,1,0,0,13,0,0,1,0,10,0,0,0,1,0.527,0.6815
2,1,0,0,0,5,1,0,0,0,12,0,1,0,0,11,1,0,0,0,7,0,0,0,1,12,0,0,0,1,13,0,1,0,0,0.388,0.0695
8,0,1,0,0,13,0,0,0,1,7,1,0,0,0,4,0,0,0,1,3,0,1,0,0,13,0,0,1,0,10,0,1,0,0,0.5545,0.8205
4,0,0,1,0,7,1,0,0,0,13,0,1,0,0,7,0,1,0,0,10,0,0,1,0,11,1,0,0,0,12,0,1,0,0,0.377,0.268
3,0,0,1,0,4,0,0,1,0,4,1,0,0,0,11,0,0,1,0,7,0,0,1,0,12,0,0,0,1,9,0,0,1,0,0.397,0.971
5,0,0,1,0,9,0,1,0,0,13,0,1,0,0,2,0,0,1,0,5,0,1,0,0,7,1,0,0,0,10,0,1,0,0,0.436,0.5125
6,0,0,0,1,8,0,1,0,0,11,0,0,1,0,6,1,0,0,0,4,0,1,0,0,12,0,1,0,0,6,0,1,0,0,0.457,0.919
12,0,0,1,0,11,0,0,1,0,10,1,0,0,0,12,0,0,0,1,4,0,0,1,0,5,0,1,0,0,14,0,0,1,0,0.594,0.767
11,1,0,0,0,14,0,0,1,0,11,0,0,0,1,10,1,0,0,0,14,0,0,0,1,12,1,0,0,0,11,0,0,1,0,0.632,0.9945
13,1,0,0,0,10,0,0,0,1,14,1,0,0,0,6,1,0,0,0,9,0,0,0,1,12,1,0,0,0,13,0,1,0,0,0.628,0.753
2,0,1,0,0,10,1,0,0,0,7,0,0,1,0,6,0,0,0,1,9,0,1,0,0,8,1,0,0,0,2,1,0,0,0,0.3975,0.926
13,1,0,0,0,7,1,0,0,0,14,0,0,1,0,7,0,0,1,0,3,1,0,0,0,10,0,1,0,0,6,0,1,0,0,0.5585,0.6505
9,0,1,0,0,3,0,1,0,0,11,0,0,1,0,7,0,0,0,1,8,0,0,0,1,6,0,0,0,1,5,1,0,0,0,0.436,0.8845
5,1,0,0,0,11,0,0,1,0,9,0,0,1,0,4,0,0,0,1,11,0,1,0,0,9,0,0,0,1,3,0,0,1,0,0.4705,0.812
7,0,0,0,1,14,0,0,1,0,7,0,1,0,0,14,0,1,0,0,11,0,0,1,0,5,1,0,0,0,6,0,0,0,1,0.586,0.9325
3,0,1,0,0,11,0,1,0,0,2,0,1,0,0,2,1,0,0,0,13,1,0,0,0,3,1,0,0,0,9,0,0,1,0,0.4875,0.548
13,1,0,0,0,2,1,0,0,0,3,0,1,0,0,9,0,0,1,0,10,0,0,0,1,10,1,0,0,0,11,0,0,0,1,0.5545,0.326
13,1,0,0,0,6,0,0,0,1,7,1,0,0,0,2,0,0,0,1,12,0,0,0,1,11,0,0,1,0,13,0,1,0,0,0.55,0.838
4,0,0,1,0,9,1,0,0,0,9,0,0,1,0,10,0,0,0,1,12,0,0,0,1,5,1,0,0,0,2,1,0,0,0,0.3905,0.6305
5,1,0,0,0,8,1,0,0,0,13,0,0,1,0,3,0,1,0,0,7,0,0,1,0,12,1,0,0,0,9,0,0,0,1,0.42,0.1125
4,0,0,1,0,2,0,0,1,0,5,0,0,0,1,12,0,1,0,0,14,1,0,0,0,8,0,0,0,1,4,0,0,0,1,0.383,0.387
14,0,1,0,0,2,0,1,0,0,8,0,0,1,0,8,1,0,0,0,13,1,0,0,0,2,0,0,1,0,7,0,1,0,0,0.568,0.644
10,0,0,1,0,12,0,0,1,0,5,0,1,0,0,10,0,0,0,1,14,0,0,1,0,14,0,1,0,0,12,0,1,0,0,0.6245,0.808
2,0,0,1,0,6,0,0,0,1,3,0,1,0,0,7,0,0,1,0,2,0,1,0,0,6,0,0,1,0,9,0,0,0,1,0.323,0.8705
6,0,0,0,1,6,1,0,0,0,6,0,0,1,0,7,0,0,0,1,2,0,0,1,0,12,0,0,1,0,10,0,0,0,1,0.6455,0.927
8,0,0,1,0,2,0,1,0,0,6,0,1,0,0,8,0,1,0,0,13,0,1,0,0,8,1,0,0,0,3,0,0,0,1,0.389,0.9135
7,0,1,0,0,6,0,1,0,0,14,0,0,1,0,14,0,0,0,1,7,0,0,1,0,12,0,0,1,0,9,1,0,0,0,0.4635,0.554
11,0,0,0,1,12,0,1,0,0,6,0,0,0,1,13,0,1,0,0,9,1,0,0,0,4,0,0,1,0,7,0,1,0,0,0.589,0.228
10,0,1,0,0,7,0,1,0,0,4,1,0,0,0,14,0,1,0,0,12,1,0,0,0,12,0,1,0,0,5,1,0,0,0,0.52,0.224
5,0,0,0,1,12,0,0,0,1,5,1,0,0,0,11,0,0,0,1,8,0,1,0,0,7,0,1,0,0,3,0,0,0,1,0.508,0.487
3,1,0,0,0,9,0,1,0,0,13,0,1,0,0,8,0,0,1,0,2,0,0,1,0,14,0,0,1,0,2,1,0,0,0,0.429,0.1605
5,0,0,1,0,12,0,0,1,0,5,0,1,0,0,6,1,0,0,0,3,1,0,0,0,10,0,1,0,0,14,1,0,0,0,0.5275,0.503
14,0,0,0,1,12,0,0,1,0,3,0,1,0,0,13,0,0,1,0,10,0,1,0,0,6,0,0,0,1,11,0,0,1,0,0.6485,0.9975
6,0,1,0,0,5,0,0,0,1,6,0,0,1,0,14,0,0,0,1,8,0,0,1,0,8,0,1,0,0,7,1,0,0,0,0.4005,0.576
14,0,0,0,1,3,0,0,1,0,13,0,0,1,0,9,0,0,0,1,7,1,0,0,0,7,0,0,0,1,8,0,1,0,0,0.5525,0.3935
2,0,0,0,1,3,1,0,0,0,11,0,0,0,1,3,0,1,0,0,12,0,1,0,0,2,0,0,1,0,13,1,0,0,0,0.3265,0.894
5,0,0,1,0,10,0,0,0,1,14,0,0,1,0,13,1,0,0,0,9,0,0,0,1,3,0,1,0,0,2,1,0,0,0,0.4505,0.1355
10,1,0,0,0,13,1,0,0,0,3,1,0,0,0,8,0,1,0,0,7,1,0,0,0,7,0,0,0,1,4,0,1,0,0,0.6195,0.368
2,1,0,0,0,10,0,1,0,0,11,0,0,0,1,8,1,0,0,0,7,0,0,0,1,3,0,0,0,1,9,1,0,0,0,0.44,0.8905
2,1,0,0,0,10,0,0,1,0,12,0,1,0,0,11,0,0,0,1,6,0,0,0,1,5,0,0,1,0,13,0,0,0,1,0.4225,0.1965
9,0,1,0,0,7,0,0,0,1,2,1,0,0,0,12,0,0,1,0,10,0,0,0,1,10,0,1,0,0,3,0,1,0,0,0.466,0.1675
14,0,0,0,1,3,0,0,0,1,9,0,0,0,1,8,0,0,1,0,9,0,0,1,0,10,0,1,0,0,12,0,0,0,1,0.5845,0.3215
7,1,0,0,0,8,1,0,0,0,5,0,1,0,0,10,0,1,0,0,11,1,0,0,0,11,0,1,0,0,4,0,1,0,0,0.481,0.067
9,1,0,0,0,12,0,0,1,0,2,0,1,0,0,10,0,0,0,1,13,0,0,0,1,5,0,1,0,0,6,1,0,0,0,0.5925,0.2325
10,1,0,0,0,13,1,0,0,0,9,1,0,0,0,12,0,0,1,0,5,0,0,0,1,7,0,1,0,0,8,0,0,1,0,0.6485,0.1665
6,0,0,0,1,13,0,0,1,0,9,1,0,0,0,11,0,0,1,0,13,0,1,0,0,12,0,1,0,0,13,1,0,0,0,0.564,0.793
8,1,0,0,0,6,0,1,0,0,13,0,1,0,0,13,0,0,0,1,10,0,1,0,0,2,0,1,0,0,4,0,0,1,0,0.422,0.1125
9,0,0,1,0,11,0,1,0,0,6,1,0,0,0,11,1,0,0,0,7,0,0,0,1,5,0,0,1,0,14,0,0,0,1,0.5185,0.7245
2,0,0,0,1,12,0,1,0,0,2,0,0,1,0,9,1,0,0,0,3,0,0,1,0,9,0,0,1,0,6,1,0,0,0,0.4595,0.5655
6,0,0,1,0,6,0,0,0,1,5,0,0,0,1,8,0,1,0,0,7,0,1,0,0,14,0,1,0,0,4,0,1,0,0,0.6685,0.617
5,1,0,0,0,14,0,1,0,0,4,1,0,0,0,5,0,0,0,1,12,0,0,1,0,12,0,1,0,0,2,1,0,0,0,0.5705,0.837
2,0,0,0,1,9,0,1,0,0,12,0,0,1,0,10,0,0,1,0,6,0,0,1,0,10,0,1,0,0,14,1,0,0,0,0.4015,0.226
6,1,0,0,0,9,0,0,1,0,10,0,0,1,0,6,0,1,0,0,5,0,0,1,0,4,0,0,0,1,12,0,0,0,1,0.4525,0.607
7,1,0,0,0,3,1,0,0,0,7,0,0,0,1,8,0,0,1,0,6,0,1,0,0,12,0,1,0,0,3,0,0,1,0,0.415,0.875
6,1,0,0,0,9,0,0,1,0,6,0,0,1,0,12,1,0,0,0,13,0,0,1,0,3,1,0,0,0,3,0,0,0,1,0.447,0.6065
10,0,0,0,1,11,0,0,1,0,3,1,0,0,0,13,0,0,1,0,8,0,0,0,1,10,0,0,1,0,2,0,0,0,1,0.5545,0.7675
14,0,0,0,1,9,0,0,1,0,8,0,1,0,0,10,1,0,0,0,10,0,0,1,0,2,0,0,1,0,5,0,1,0,0,0.5945,0.475
7,1,0,0,0,13,0,1,0,0,2,0,1,0,0,10,1,0,0,0,7,0,1,0,0,5,1,0,0,0,9,0,0,1,0,0.5545,0.657
5,0,0,0,1,8,1,0,0,0,4,0,0,1,0,4,0,0,0,1,3,0,0,1,0,6,1,0,0,0,8,0,0,1,0,0.423,0.7415
10,0,0,0,1,12,0,0,1,0,11,1,0,0,0,7,0,0,0,1,14,0,1,0,0,9,0,1,0,0,9,1,0,0,0,0.5875,0.3685
11,0,1,0,0,8,1,0,0,0,7,0,1,0,0,3,0,0,1,0,10,0,0,0,1,6,0,0,1,0,14,0,1,0,0,0.5235,0.1525
9,0,0,0,1,7,0,1,0,0,13,0,0,0,1,8,0,0,1,0,11,0,0,0,1,7,0,0,1,0,14,0,1,0,0,0.454,0.468
13,0,1,0,0,8,0,1,0,0,13,0,0,1,0,9,0,0,1,0,5,1,0,0,0,3,0,0,0,1,11,0,0,1,0,0.5605,0.82
6,1,0,0,0,8,0,0,1,0,2,0,1,0,0,4,0,0,0,1,12,1,0,0,0,14,0,0,0,1,10,0,1,0,0,0.4295,0.099
3,1,0,0,0,9,0,0,1,0,4,1,0,0,0,3,0,0,1,0,11,0,1,0,0,4,0,0,1,0,12,0,1,0,0,0.4045,0.591
8,0,0,0,1,6,1,0,0,0,10,0,1,0,0,6,0,1,0,0,6,0,0,0,1,9,0,1,0,0,2,0,1,0,0,0.4425,0.559
14,1,0,0,0,9,1,0,0,0,10,0,0,1,0,8,0,1,0,0,2,0,1,0,0,11,0,1,0,0,6,0,0,1,0,0.641,0.314
10,0,1,0,0,11,0,0,1,0,10,0,0,1,0,12,1,0,0,0,2,1,0,0,0,14,1,0,0,0,9,1,0,0,0,0.5595,0.377
3,0,0,1,0,11,0,1,0,0,13,0,1,0,0,7,0,0,1,0,13,0,0,0,1,5,1,0,0,0,6,1,0,0,0,0.4375,0.186
5,0,0,1,0,8,1,0,0,0,5,0,0,0,1,4,1,0,0,0,14,0,0,0,1,4,0,1,0,0,9,0,1,0,0,0.4145,0.6035
11,0,0,1,0,5,0,0,0,1,9,0,0,1,0,6,0,0,0,1,11,0,1,0,0,5,0,1,0,0,4,1,0,0,0,0.4635,0.934
5,1,0,0,0,2,0,1,0,0,8,1,0,0,0,11,0,0,1,0,14,1,0,0,0,14,0,0,1,0,3,0,0,1,0,0.3415,0.0145
11,0,1,0,0,7,1,0,0,0,4,0,1,0,0,5,0,1,0,0,11,0,0,0,1,12,0,0,1,0,2,0,1,0,0,0.5285,0.6965
8,0,1,0,0,5,0,1,0,0,8,0,0,0,1,6,1,0,0,0,12,0,1,0,0,14,0,0,1,0,11,0,0,1,0,0.464,0.555
3,0,0,0,1,4,0,0,0,1,8,0,1,0,0,12,0,0,1,0,6,0,1,0,0,10,0,0,1,0,8,1,0,0,0,0.385,0.046
13,0,0,1,0,8,1,0,0,0,5,0,0,0,1,12,0,0,1,0,13,1,0,0,0,6,0,1,0,0,10,0,1,0,0,0.5525,0.829
